positionName,salary,workYear,city,companyShortName,companySize,district,financeStage,industryField,thirdType,resumeProcessDay,resumeProcessRate
高级数据分析师,15k-25k,3-5年,广州,广州小迈,150-500人,天河区,B轮,移动互联网,数据分析,1,6
高级数据分析师（python MySQL),11k-17k,3-5年,广州,贝业思,15-50人,黄埔区,不需要融资,"数据服务,移动互联网",数据分析,1,20
数据分析主管/经理 (MJ001206),15k-30k,1-3年,广州,PPmoney互联网金融平台,500-2000人,天河区,上市公司,金融,数据分析,0,0
高级数据分析师,13k-20k,3-5年,广州,租租车,500-2000人,天河区,C轮,"旅游,消费生活",数据分析,1,14
推广与数据分析专员,5k-10k,不限,广州,青木科技,500-2000人,海珠区,未融资,电商,市场推广,2,3
数据分析工程师,12k-15k,3-5年,广州,公瑾,2000人以上,天河区,C轮,移动互联网,数据分析,1,100
中高级数据分析师,14k-20k,3-5年,广州,巴图鲁公司,500-2000人,海珠区,C轮,汽车丨出行,数据分析,1,100
数据分析工程师,15k-30k,5-10年,广州,数字广东（腾讯投资公司）,500-2000人,天河区,不需要融资,移动互联网,数据分析,0,0
高级数据分析师,25k-45k,3-5年,广州,广发证券,2000人以上,天河区,上市公司,金融,数据分析,2,100
高级数据分析师,15k-25k,3-5年,广州,中顺网络,150-500人,天河区,未融资,"游戏,移动互联网",数据分析,1,92
数据分析专员,6k-10k,1-3年,广州,三七互娱,2000人以上,天河区,上市公司,游戏,数据分析,1,77
数据分析师-在线游戏事业部,15k-25k,3-5年,广州,网易,2000人以上,天河区,上市公司,电商,数据分析,1,62
数据分析工程师,8k-14k,1-3年,广州,伊的家,2000人以上,番禺区,不需要融资,电商,数据分析,1,47
数据运营专家/高级数据分析师,15k-30k,3-5年,广州,高灯科技,150-500人,海珠区,A轮,"移动互联网,电商",数据运营,2,25
数据分析师,20k-40k,1-3年,广州,wlaike,150-500人,天河区,B轮,"移动互联网,企业服务",数据分析,1,100
资深数据分析师-GZ,12k-20k,1-3年,广州,品友互动,500-2000人,天河区,D轮及以上,"移动互联网,广告营销",数据运营,1,64
数据分析经理,18k-25k,3-5年,广州,金山办公软件,2000人以上,天河区,上市公司,移动互联网,数据分析,0,0
高级数据分析师 (MJ000105),20k-30k,不限,广州,欢聚时代（YY Inc）,2000人以上,番禺区,上市公司,文娱丨内容,数据分析,1,100
数据分析师,18k-25k,3-5年,广州,中康资讯,150-500人,天河区,不需要融资,"移动互联网,医疗丨健康",数据分析,0,0
数据分析师,10k-20k,3-5年,广州,美的集团IT,2000人以上,番禺区,上市公司,硬件,数据分析,1,5
高级数据分析工程师,15k-25k,3-5年,广州,高奈特,150-500人,荔湾区,上市公司,"信息安全,数据服务",数据分析,2,20
数据分析工程师,15k-25k,不限,广州,数字广东（腾讯投资公司）,500-2000人,天河区,不需要融资,移动互联网,数据分析,0,0
数据分析师,15k-30k,3-5年,广州,网易,2000人以上,天河区,上市公司,电商,数据分析,1,62
数据分析,4k-7k,1-3年,广州,麒易盒子,15-50人,番禺区,未融资,"移动互联网,消费生活",数据分析,1,50
高级数据分析工程师 (MJ000131),17k-34k,不限,广州,荔枝,500-2000人,天河区,D轮及以上,社交,数据分析,1,100
商业数据分析师(011965),10k-15k,3-5年,广州,屈臣氏中国,2000人以上,越秀区,不需要融资,消费生活,数据分析,1,100
数据分析师,14k-18k,3-5年,广州,珠海市丝域连锁企业管理有限公司,2000人以上,天河区,D轮及以上,消费生活,数据分析,0,0
经营数据分析,10k-15k,1-3年,广州,Tec-Do,150-500人,天河区,A轮,"移动互联网,广告营销",其他项目管理,2,22
产品数据分析师（游戏方向）,15k-30k,不限,广州,3K游戏,150-500人,天河区,上市公司,"游戏,移动互联网",数据分析,1,91
数据分析,8k-12k,1-3年,广州,昌正贸易,500-2000人,白云区,不需要融资,"移动互联网,其他",数据分析,2,100
数据分析师,5k-8k,不限,广州,广州汇骏,150-500人,天河区,不需要融资,金融,分析师,0,0
数据分析高级专家,25k-40k,5-10年,广州,广发银行信用卡中心,2000人以上,天河区,不需要融资,金融,数据分析,1,30
数据分析师,7k-10k,不限,广州,尚德机构,2000人以上,黄埔区,不需要融资,教育,数据分析,3,100
游戏数据分析师,12k-18k,3-5年,广州,深海游戏,150-500人,天河区,未融资,"游戏,移动互联网",数据分析,1,69
资深数据分析师/数据分析专家,25k-50k,3-5年,广州,wlaike,150-500人,天河区,B轮,"移动互联网,企业服务",数据分析,1,100
游戏数据分析师,8k-15k,不限,广州,4399游戏,500-2000人,天河区,未融资,游戏,数据分析,1,100
数据分析师,9k-18k,1-3年,广州,网易,2000人以上,天河区,上市公司,电商,数据分析,0,0
数据分析工程师,10k-20k,不限,广州,骑鹅旅行,50-150人,海珠区,A轮,"旅游,数据服务",数据挖掘,0,0
游戏数据分析师,10k-20k,3-5年,广州,广州游爱,500-2000人,天河区,上市公司,"移动互联网,游戏",数据分析,1,100
数据分析高级专员,10k-15k,1-3年,广州,维达纸业（中国）有限公司,2000人以上,天河区,上市公司,其他,数据分析,0,0
电力数据分析师,15k-22k,1-3年,广州,汇电云联,50-150人,天河区,A轮,移动互联网,数据分析,0,0
大数据数据分析师,15k-25k,5-10年,广州,美的集团IT,2000人以上,番禺区,上市公司,硬件,数据挖掘,1,5
数据分析专员,5k-6k,1-3年,广州,广州苑同电子商务,15-50人,花都区,不需要融资,电商,数据分析,1,73
数据分析师,5k-8k,1-3年,广州,广东智源,50-150人,越秀区,不需要融资,"移动互联网,企业服务",数据分析,1,100
游戏数据分析师,15k-20k,3-5年,广州,帝释天,50-150人,海珠区,A轮,"移动互联网,游戏",数据分析,0,0
数据分析员（大数据方向）,6k-8k,不限,广州,赛惟,50-150人,天河区,不需要融资,企业服务,数据分析,1,88
软件数据分析,5k-10k,1-3年,广州,辉滕,少于15人,番禺区,天使轮,电商,数据分析,0,20
WXG01-111 微信数据分析师（广州）,15k-30k,1-3年,广州,腾讯,2000人以上,海珠区,上市公司,社交,数据分析,0,0
电信业务数据分析工程师,6k-10k,1-3年,广州,广东亿迅,2000人以上,海珠区,不需要融资,通讯电子,数据分析,1,4
数据分析员,4k-6k,1年以下,广州,广州文讯,50-150人,天河区,不需要融资,"移动互联网,信息安全",数据分析,0,0
数据分析师,10k-20k,3-5年,广州,江融信,150-500人,天河区,B轮,"移动互联网,其他",数据分析,0,0
客户成功数据分析师（深圳）,8k-15k,3-5年,广州,HARB,50-150人,越秀区,B轮,企业服务,数据分析,1,9
风险数据分析 (MJ001357),20k-40k,3-5年,广州,PPmoney互联网金融平台,500-2000人,天河区,上市公司,金融,风控,0,0
数据分析实习,2k-4k,不限,广州,柏视医疗,50-150人,海珠区,A轮,"医疗丨健康,数据服务",数据分析,2,100
商业数据分析专家,40k-80k,不限,广州,Bigo,2000人以上,番禺区,上市公司,"移动互联网,社交",商业,1,100
数据分析师（电商建模）,10k-15k,3-5年,广州,广州透真化妆品有限公司,150-500人,白云区,未融资,电商,数据分析,0,0
数据分析专员,5k-7k,1-3年,广州,中联利拓,50-150人,天河区,不需要融资,"金融,其他",数据分析,0,0
数据分析师 （初级）,4k-6k,1年以下,广州,广东智源,50-150人,越秀区,不需要融资,"移动互联网,企业服务",数据分析,1,100
数据分析专员,5k-10k,1-3年,广州,智悅网络,50-150人,天河区,A轮,"移动互联网,电商",商业数据分析,1,75
数据分析员,4k-6k,应届毕业生,广州,三泰控股集团,2000人以上,天河区,上市公司,金融,数据分析,0,0
数据分析师,7k-10k,应届毕业生,广州,尚德机构,2000人以上,黄埔区,不需要融资,教育,数据分析,3,100
数据分析师,4k-6k,不限,广州,米娱游戏,50-150人,天河区,天使轮,"移动互联网,游戏",数据分析,0,0
数据分析专员,10k-15k,1-3年,广州,广州市从一到九电子商务有限公司,150-500人,花都区,未融资,电商,数据分析,0,0
资深游戏数据分析师,25k-35k,3-5年,广州,3K游戏,150-500人,天河区,上市公司,"游戏,移动互联网",数据分析,1,91
数据分析,12k-24k,不限,广州,网易,2000人以上,天河区,上市公司,电商,数据分析,0,0
数据分析师,6k-8k,1-3年,广州,开心教育,150-500人,天河区,上市公司,教育,数据分析,0,0
数据分析师,8k-15k,1-3年,广州,广东智源,50-150人,越秀区,不需要融资,"移动互联网,企业服务",数据分析,1,100
数据分析师,4k-8k,应届毕业生,广州,万德,150-500人,天河区,未融资,"移动互联网,金融",数据分析,0,0
数据分析师,6k-12k,1-3年,广州,福禄仓电商,50-150人,番禺区,不需要融资,电商,数据分析,2,10
数据分析师,15k-25k,3-5年,广州,融山科技,150-500人,番禺区,不需要融资,金融,数据分析,0,0
数据分析专员/主管,5k-9k,1-3年,广州,哲品,150-500人,海珠区,未融资,"电商,消费生活",数据运营,0,0
高级游戏数据分析师,15k-30k,不限,广州,3K游戏,150-500人,天河区,上市公司,"游戏,移动互联网",数据分析专家,1,91
数据分析师,4k-7k,不限,广州,广德昌,150-500人,越秀区,未融资,医疗丨健康,数据分析,0,32
推广与数据分析专员,4k-8k,不限,广州,青木科技,500-2000人,海珠区,未融资,电商,渠道推广,1,86
游戏数据分析专员,10k-20k,1-3年,广州,益玩游戏,150-500人,天河区,B轮,游戏,数据分析,1,100
数据分析实习生(模型算法方向),3k-4k,不限,广州,小黑屋,50-150人,海珠区,A轮,移动互联网,数据分析,0,0
数据分析助理（市场方向）实习生,2k-3k,应届毕业生,广州,蓝色光标,2000人以上,天河区,上市公司,"广告营销,企业服务",市场营销,0,0
数据分析实习（2020届应届生）,2k-4k,应届毕业生,广州,天源迪科,2000人以上,越秀区,上市公司,"移动互联网,电商",数据分析,1,9
金融数据分析师,3k-5k,不限,广州,广州汇骏,150-500人,天河区,不需要融资,金融,行业研究员,0,0
数据分析专员,4k-8k,1-3年,广州,伊羽霓贸易公司,15-50人,白云区,未融资,电商,数据分析,0,0
BI数据分析师,12k-16k,3-5年,广州,腾宇电力,150-500人,黄埔区,不需要融资,物联网、软件开发,BI工程师,0,0
游戏数据分析师,15k-20k,不限,广州,网易,2000人以上,天河区,上市公司,电商,数据分析,2,71
数据分析实习生岗位,2k-3k,应届毕业生,广州,BW,15-50人,天河区,未融资,"企业服务,数据服务",数据分析,2,4
产品运营（数据分析方向）,8k-12k,1-3年,广州,三七互娱,2000人以上,天河区,上市公司,游戏,运营,1,77
财务经理 （运营数据分析方向）,15k-25k,5-10年,广州,亚美,500-2000人,天河区,不需要融资,移动互联网,财务,2,11
bi数据分析师,8k-16k,1-3年,广州,祥云大健康,15-50人,天河区,未融资,移动互联网,BI工程师,0,0
bi数据分析师,8k-16k,1-3年,广州,医睦科技,50-150人,天河区,D轮及以上,"移动互联网,医疗丨健康",数据分析,0,0
渠道运营专员（数据分析方向）,6k-10k,1-3年,广州,火烈鸟网络,150-500人,天河区,B轮,"移动互联网,游戏",数据运营,1,100
开心斗 - 产品经理（数据分析方向）,15k-30k,1-3年,广州,欢聚时代（YY Inc）,2000人以上,番禺区,上市公司,文娱丨内容,产品经理,1,100
大数据分析工程师（广州）,10k-20k,3-5年,广州,美亚柏科,2000人以上,海珠区,上市公司,"信息安全,数据服务",数据分析,4,1
数据库工程师（电力数据分析）,15k-22k,3-5年,广州,白云电气,2000人以上,白云区,不需要融资,企业服务,数据分析,1,6
安卓逆向数据分析,8k-16k,应届毕业生,广州,广州雪兔信息科技有限公司,15-50人,白云区,不需要融资,移动互联网,数据分析,0,0
游戏运营数据分析助理,5k-8k,应届毕业生,广州,游雁游戏,150-500人,天河区,未融资,游戏,数据运营,1,23
企业大数据分析专家,30k-40k,5-10年,广州,美的集团IT,2000人以上,番禺区,上市公司,硬件,商业数据分析,1,5
蓝月亮营运专员(数据分析推动),5k-8k,应届毕业生,广州,蓝月亮,2000人以上,黄埔区,不需要融资,消费生活,数据运营,0,0
CRM高级商业用户数据分析专员,8k-15k,3-5年,广州,蓝色光标欧泰谱,150-500人,天河区,不需要融资,"数据服务,企业服务",商业数据分析,0,0
工业大数据分析专家,30k-40k,5-10年,广州,美的集团IT,2000人以上,番禺区,上市公司,硬件,算法研究员,1,5
数据挖掘工程师（数据分析师）,8k-15k,3-5年,广州,BW,15-50人,天河区,未融资,"企业服务,数据服务",数据挖掘,2,4
市场研究员（数据分析师）,5k-9k,1-3年,广州,汉兴科技,少于15人,番禺区,天使轮,"移动互联网,企业服务",商业数据分析,0,0
大数据分析工程师,13k-22k,3-5年,广州,租租车,500-2000人,天河区,C轮,"旅游,消费生活",数据分析,1,14
IOT大数据分析专家,30k-40k,5-10年,广州,美的集团IT,2000人以上,番禺区,上市公司,硬件,大数据,1,5
数据分析师,10k-18k,1-3年,深圳,淘乐网络,150-500人,南山区,不需要融资,游戏,数据分析,1,100
数据分析,10k-15k,1-3年,深圳,汇合,2000人以上,罗湖区,不需要融资,"企业服务,金融",数据分析,1,63
数据分析,15k-25k,3-5年,深圳,BLUE,500-2000人,南山区,C轮,"消费生活,移动互联网",数据分析,1,100
032303-数据分析师,11k-22k,3-5年,深圳,平安产险,2000人以上,福田区,上市公司,金融,其他保险职位,1,85
数据分析师,10k-15k,5-10年,深圳,喜茶,2000人以上,南山区,B轮,"移动互联网,消费生活",数据分析,2,73
数据分析,15k-20k,3-5年,深圳,拉勾猎头,500-2000人,南山区,D轮及以上,"移动互联网,企业服务",数据分析,1,100
数据分析师,15k-25k,3-5年,深圳,我来贷WeLab,500-2000人,南山区,B轮,金融,分析师,0,0
数据分析师（2020珍爱秋季校园招聘）,15k-25k,应届毕业生,深圳,珍爱网,2000人以上,南山区,不需要融资,"社交,消费生活",数据分析,1,100
数据分析师-信贷业务,13k-20k,1-3年,深圳,腾梭科技,150-500人,南山区,A轮,"金融,人工智能",数据分析,0,0
数据分析实习生,3k-4k,不限,深圳,随手科技,500-2000人,南山区,C轮,金融,分析师,4,54
数据分析（开发）工程师,15k-25k,1-3年,深圳,编程猫,500-2000人,宝安区,B轮,"移动互联网,教育",其他数据开发,0,0
数据分析专员,8k-10k,1-3年,深圳,跨越速运,2000人以上,宝安区,不需要融资,其他,数据分析,1,100
高级数据分析师,15k-30k,5-10年,深圳,万睿科技,500-2000人,福田区,不需要融资,硬件,数据分析,1,60
XLF-数据分析经理,20k-30k,3-5年,深圳,微众银行,2000人以上,南山区,未融资,金融,数据分析,0,0
大数据分析师,12k-22k,1-3年,深圳,壹办公科技,150-500人,福田区,上市公司,"移动互联网,电商",BI工程师,2,31
032281-数据分析岗,11k-20k,1-3年,深圳,平安产险,2000人以上,福田区,上市公司,金融,其他人力资源,1,85
数据分析师,8k-15k,1-3年,深圳,极光,500-2000人,南山区,上市公司,企业服务,数据分析,2,100
数据分析师,10k-18k,不限,深圳,微众税银,150-500人,南山区,D轮及以上,"金融,数据服务",数据分析,1,96
数据分析员,10k-15k,1-3年,深圳,路通网络,500-2000人,南山区,不需要融资,"移动互联网,游戏",数据分析,1,97
数据分析师（深圳）,13k-22k,1-3年,深圳,CraiditX,50-150人,南山区,B轮,"金融,数据服务",数据分析,1,100
数据分析师,20k-40k,3-5年,深圳,小步网络,150-500人,宝安区,B轮,移动互联网,数据分析,1,100
